id,top,left,bottom,right,vel_x,vel_y,vel_w,vel_h,tentative,type,frame
38,169,479,195,489,0.0,0.0,0.0,0.0,True,Pedestrian,76
40,110,780,158,796,-0.7390300230946882,-0.3695150115473441,0.31496062992125984,0.5511811023622047,True,Pedestrian,76
42,171,544,199,552,0.0,0.0,0.0,0.0,True,Pedestrian,76
44,179,356,201,410,0.0,0.0,0.0,0.0,True,Car,76
1,173,705,223,769,6.451517926022943,12.497411079441546,16.494867133248444,11.917764449372653,False,Car,77
15,169,533,201,543,3.7661433516748284,-21.500028281976903,0.8765258245063515,4.066951078708233,False,Pedestrian,77
19,164,786,198,828,2.144415277032849,30.119497557948836,3.854593072430498,1.2844032148744169,False,Cyclist,77
21,161,888,185,944,1.6376833147746768,-3.6837762973404433,-15.25473903044882,1.1889675823001586,False,Car,77
40,108,783,162,801,1.200454267097376,4.6841191203678365,1.2635194642137435,3.91588036362611,True,Pedestrian,77
44,179,356,201,410,0.0,0.0,0.0,0.0,True,Car,77
45,152,380,200,398,0.0,0.0,0.0,0.0,True,Pedestrian,77
46,164,466,190,476,0.0,0.0,0.0,0.0,True,Pedestrian,77
47,170,389,202,397,0.0,0.0,0.0,0.0,True,Pedestrian,77
48,161,715,185,759,0.0,0.0,0.0,0.0,True,Car,77
49,119,798,161,872,0.0,0.0,0.0,0.0,True,Car,77
1,172,707,224,773,6.497755477870774,14.568425644837548,17.66820186561081,12.154731923345315,False,Car,78
15,168,529,202,541,2.9042788812192883,-22.907551523848962,1.2464587716276925,5.832796284210932,False,Pedestrian,78
19,163,791,199,833,1.1932781700183916,32.25732085203745,4.203343439376898,2.432392442427517,False,Cyclist,78
21,161,891,185,941,1.1561102512577162,-2.6423624384881226,-20.20491442321966,1.0198062963945986,False,Car,78
44,178,381,198,411,-0.35809727418492787,2.506680919294495,-4.449278681016716,-0.46027020838103966,True,Car,78
46,160,463,188,473,-0.27713625866050806,-0.27713625866050806,-0.07874015748031496,0.23622047244094488,True,Pedestrian,78
48,161,712,185,776,0.09237875288683603,0.7390300230946882,1.889763779527559,0.07874015748031496,True,Car,78
50,176,713,220,729,0.0,0.0,0.0,0.0,True,Pedestrian,78
51,158,806,202,822,0.0,0.0,0.0,0.0,True,Pedestrian,78
1,172,711,226,779,6.32246332362325,16.951070793482774,17.551268486778387,12.122294207192716,False,Car,79
15,167,526,203,538,3.053723625888988,-23.229089826687456,1.4645310986751094,6.376962865603588,False,Pedestrian,79
19,164,793,200,839,2.2694091445613274,33.34971640545176,6.897330043132651,3.683293327277849,False,Cyclist,79
21,161,885,185,935,1.2826089233563163,-9.41557630947057,-18.06803502861674,1.1912333351872073,False,Car,79
44,179,385,197,411,0.3474335834350236,5.199772015243314,-6.477221606635993,-1.4690775384297148,True,Car,79
48,161,712,185,776,0.09237875288683603,0.7390300230946882,1.889763779527559,0.07874015748031496,True,Car,79
51,158,806,202,822,0.0,0.0,0.0,0.0,True,Pedestrian,79
52,149,1136,185,1240,0.0,0.0,0.0,0.0,True,Car,79
53,161,381,201,393,0.0,0.0,0.0,0.0,True,Pedestrian,79
54,166,907,184,929,0.0,0.0,0.0,0.0,True,Car,79
55,150,360,206,376,0.0,0.0,0.0,0.0,True,Pedestrian,79
56,174,138,210,218,0.0,0.0,0.0,0.0,True,Car,79
1,174,713,228,785,7.897470390781217,19.136941224731217,18.547534297413808,12.234637325556202,False,Car,80
15,167,524,203,534,2.6649208783785068,-23.662651370851346,0.8694852122704633,5.65220403777809,False,Pedestrian,80
19,164,797,202,845,3.1813441568100775,34.62166963636592,8.22566146522397,4.143677937536573,False,Cyclist,80
21,162,876,186,928,1.713005071035059,-15.675720077870118,-14.722447367842598,0.9807295074105702,False,Car,80
48,166,713,190,777,8.015980100252522,2.2182062588724976,2.8897235690925536,0.15591826204405504,True,Car,80
52,151,1126,187,1238,0.27713625866050806,-0.5542725173210161,0.7874015748031495,0.0,True,Car,80
54,166,907,184,929,0.0,0.0,0.0,0.0,True,Car,80
56,174,138,210,218,0.0,0.0,0.0,0.0,True,Car,80
57,166,460,190,498,0.0,0.0,0.0,0.0,True,Car,80
1,176,715,232,793,9.244172642582928,21.133437187292383,21.928466247687357,12.454166470009532,False,Car,81
15,169,522,205,532,3.7601279730346326,-23.787337092338383,0.8882927707174496,5.022493755836587,False,Pedestrian,81
19,167,801,205,849,5.47192238307243,35.55419683370289,7.905607452973166,3.8458995142293313,False,Cyclist,81
21,163,870,187,928,3.068711762478331,-17.41536253020564,-8.365099022642962,0.8152832596412347,False,Car,81
52,152,1067,212,1231,16.720739139873437,-43.836839700741145,28.79275600528754,12.880116498348888,True,Car,81
54,170,895,190,919,1.0742918225547835,-1.9695350080171032,0.6136936111747195,0.6136936111747195,True,Car,81
57,166,460,190,498,0.0,0.0,0.0,0.0,True,Car,81
58,180,375,198,409,0.0,0.0,0.0,0.0,True,Car,81
59,172,595,186,631,0.0,0.0,0.0,0.0,True,Car,81
60,164,460,192,470,0.0,0.0,0.0,0.0,True,Pedestrian,81
61,174,364,206,372,0.0,0.0,0.0,0.0,True,Pedestrian,81
62,166,484,194,504,0.0,0.0,0.0,0.0,True,Pedestrian,81
1,176,718,236,802,10.094965564738676,24.831897423345087,23.748977559570775,14.139858043450815,False,Car,82
15,169,519,203,529,3.2384654944365434,-24.42300715747522,0.6660906902930954,4.255989290562327,False,Pedestrian,82
19,168,805,208,855,6.967403695364379,36.98797183457525,9.877504323968044,4.978212978460511,False,Cyclist,82
21,164,869,188,925,3.068711762478331,-17.41536253020564,-8.365099022642962,0.8152832596412347,False,Car,82
52,153,1099,201,1235,3.48553606259677,4.651853460549404,-5.212819516161016,0.2287883852299455,True,Car,82
57,166,460,190,498,0.0,0.0,0.0,0.0,True,Car,82
58,178,365,200,415,0.09237875288683603,-0.18475750577367206,1.6535433070866141,0.47244094488188976,True,Car,82
60,164,460,192,470,0.0,0.0,0.0,0.0,True,Pedestrian,82
62,166,484,194,504,0.0,0.0,0.0,0.0,True,Pedestrian,82
63,169,691,191,751,0.0,0.0,0.0,0.0,True,Car,82
1,176,722,238,810,10.301041277507203,27.265376226591446,24.8825556725019,14.123139788412907,False,Car,83
15,169,515,205,525,3.8379736492349714,-25.672002982205,0.49465223955173754,4.457977614482949,False,Pedestrian,83
19,170,808,210,862,8.307470487365423,37.93614184868907,10.791778800669652,5.648970485172787,False,Cyclist,83
21,164,865,190,917,4.157714217850406,-21.93917380210755,-10.765867766195134,2.368858580807471,False,Car,83
52,154,1121,196,1239,-3.893037800881574,34.33988077646001,-29.501016913963742,-9.162720945351559,True,Car,83
58,179,362,201,416,0.8709162133176047,-0.9993066108499133,4.171101974202515,0.2536957210408561,True,Car,83
62,166,484,194,504,0.0,0.0,0.0,0.0,True,Pedestrian,83
63,169,685,191,745,0.09237875288683603,-0.5542725173210161,0.07874015748031496,0.0,True,Car,83
64,163,357,203,369,0.0,0.0,0.0,0.0,True,Pedestrian,83
65,181,395,203,403,0.0,0.0,0.0,0.0,True,Pedestrian,83
66,166,503,212,535,0.0,0.0,0.0,0.0,True,Cyclist,83
67,178,521,208,531,0.0,0.0,0.0,0.0,True,Pedestrian,83
68,142,1052,246,1220,0.0,0.0,0.0,0.0,True,Car,83
69,165,659,191,669,0.0,0.0,0.0,0.0,True,Pedestrian,83
1,177,727,241,817,11.358596918859767,30.41304150708177,25.652278119133097,15.428111273732707,False,Car,84
15,170,510,206,522,4.40376756559056,-26.565608405251083,0.7664237614410487,4.916861396215133,False,Pedestrian,84
19,171,812,213,870,9.159126318042203,39.95655719415276,13.585582984078238,6.864448168989414,False,Cyclist,84
21,165,854,191,908,4.471242358212471,-28.783316465323878,-9.367291519751701,3.2158722564686157,False,Car,84
52,153,1145,193,1241,-5.773800343734575,56.2228644041149,-59.54629624642092,-11.49580988793386,False,Car,84
58,180,360,202,418,2.389513081959061,-0.3144978398680609,6.51862101919728,-0.34260565305549023,True,Car,84
63,170,681,192,741,0.8709162133176047,-5.225497279905671,0.6315689959149282,0.2525513038891939,True,Car,84
65,181,395,203,403,0.0,0.0,0.0,0.0,True,Pedestrian,84
67,174,517,204,529,-0.3695150115473441,-0.27713625866050806,0.23622047244094488,0.07874015748031496,True,Pedestrian,84
68,155,1075,257,1239,1.2009237875288683,2.124711316397229,-0.47244094488188976,-0.15748031496062992,True,Car,84
70,168,557,190,601,0.0,0.0,0.0,0.0,True,Car,84
1,178,731,246,827,12.59247543002119,32.96023703686653,27.00258630459149,17.185790117678028,False,Car,85
15,172,507,208,519,4.929636878197998,-26.88632720917819,0.9474293842663736,4.757069982097442,False,Pedestrian,85
19,171,816,215,874,9.014170035366956,40.14030092644737,13.187403972175023,7.5816206440783604,False,Cyclist,85
21,165,849,191,903,3.768920655075451,-30.302919270973767,-8.49582600354467,2.7557209935864817,False,Car,85
52,154,1154,192,1244,-5.773800343734575,56.2228644041149,-59.54629624642092,-11.49580988793386,False,Car,85
58,180,361,202,417,2.908019786496933,-1.0931799579510693,4.49501250777354,0.7212324031330446,True,Car,85
63,171,673,193,735,3.495876098711954,-19.868893575518875,1.0701189380601122,0.45434391922962325,True,Car,85
67,174,517,204,529,-0.3695150115473441,-0.27713625866050806,0.23622047244094488,0.07874015748031496,True,Pedestrian,85
70,173,557,189,601,0.27713625866050806,0.0,0.0,-0.5511811023622047,True,Car,85
71,164,497,214,527,0.0,0.0,0.0,0.0,True,Cyclist,85
72,101,831,159,847,0.0,0.0,0.0,0.0,True,Pedestrian,85
73,167,840,213,860,0.0,0.0,0.0,0.0,True,Pedestrian,85
74,167,455,191,497,0.0,0.0,0.0,0.0,True,Car,85
1,180,735,250,835,13.895966427766947,35.685746909824786,28.593454180540448,17.691391490089348,False,Car,86
15,171,503,209,515,5.085909417099451,-27.83745057090453,1.6388671227171274,5.512872953126612,False,Pedestrian,86
19,172,821,216,879,8.960373282251512,41.251695380246936,11.418466220021276,7.332260168820672,False,Cyclist,86
21,164,839,192,897,3.9232991499879013,-34.91658106755513,-4.275749682764915,3.252997755679798,False,Car,86
52,153,1163,191,1247,-5.773800343734575,56.2228644041149,-59.54629624642092,-11.49580988793386,False,Car,86
58,181,360,203,418,2.8299832993374494,-0.24409827841533005,5.561746950223863,0.8887516509638973,False,Car,86
63,172,663,194,723,4.4667695908495055,-40.53298397897001,0.35050319639194794,0.589093145542979,True,Car,86
70,173,557,189,601,0.27713625866050806,0.0,0.0,-0.5511811023622047,True,Car,86
72,98,829,172,851,0.5542725173210161,0.18475750577367206,0.7086614173228346,1.6535433070866141,True,Pedestrian,86
74,167,455,191,497,0.0,0.0,0.0,0.0,True,Car,86
75,183,332,211,338,0.0,0.0,0.0,0.0,True,Pedestrian,86
76,157,874,205,896,0.0,0.0,0.0,0.0,True,Pedestrian,86
1,180,740,254,848,14.574398552381544,39.68923581383486,31.72720024939853,19.1544833734046,False,Car,87
15,169,498,209,512,4.0404776805072045,-28.80920003237748,2.113380516465846,6.528699666167683,False,Pedestrian,87
19,172,827,218,885,9.29358732775179,42.21040722668449,10.707479792434862,7.995050866586707,False,Cyclist,87
21,165,831,193,893,3.883034207009191,-36.80353917632344,-0.8627284740400167,3.9409296376639165,False,Car,87
52,154,1171,190,1249,-5.773800343734575,56.2228644041149,-59.54629624642092,-11.49580988793386,False,Car,87
58,181,363,203,423,2.525672120456118,6.8318313492649585,7.067870354772051,-0.1598352513339263,False,Car,87
63,171,650,195,712,3.338965685099418,-57.59302108134269,0.9211439514650849,1.2044294428387547,False,Car,87
72,90,831,162,853,-11.852596483156159,1.7418324266351672,0.8856461893396705,0.887935023642993,True,Pedestrian,87
74,170,441,190,483,0.35809727418492787,-2.506680919294495,0.0,-0.6136936111747195,True,Car,87
76,157,874,205,896,0.0,0.0,0.0,0.0,True,Pedestrian,87
77,166,964,192,1040,0.0,0.0,0.0,0.0,True,Car,87
78,168,858,190,884,0.0,0.0,0.0,0.0,True,Car,87
79,157,557,191,595,0.0,0.0,0.0,0.0,True,Cyclist,87
1,180,743,258,859,14.847672999937659,42.78473962421797,36.14321894696828,20.793002275777067,False,Car,88
15,170,495,210,509,4.243187635811988,-28.792523598020807,2.2364564945328063,6.22223800787687,False,Pedestrian,88
19,170,832,218,892,7.879043152050452,44.35623618192119,12.108367923859507,8.708170768687133,False,Cyclist,88
21,164,821,194,885,3.7306480071646586,-41.01248136188989,0.9705986901194434,4.150297645050012,False,Car,88
52,153,1180,189,1252,-5.773800343734575,56.2228644041149,-59.54629624642092,-11.49580988793386,False,Car,88
58,179,366,201,426,-0.29480231047813854,11.051255657663464,7.637956321900971,0.2511749660378369,False,Car,88
63,171,640,195,702,2.5253222260915846,-66.26494009389619,1.8020442154314888,3.7640658576858024,False,Car,88
74,170,441,190,483,0.35809727418492787,-2.506680919294495,0.0,-0.6136936111747195,True,Car,88
77,162,972,192,1062,-0.18475750577367206,1.4780600461893765,1.3385826771653544,0.39370078740157477,True,Car,88
79,157,557,191,595,0.0,0.0,0.0,0.0,True,Cyclist,88
80,172,592,190,614,0.0,0.0,0.0,0.0,True,Car,88
81,150,1205,298,1241,0.0,0.0,0.0,0.0,True,Cyclist,88
82,174,557,190,603,0.0,0.0,0.0,0.0,True,Car,88
1,180,745,262,873,15.177022005216958,45.85250346403497,41.62279650963367,21.493435607668953,False,Car,89
15,170,492,212,506,4.230386920157586,-29.463199374967676,2.470067314891369,7.168860969914486,False,Pedestrian,89
19,169,837,219,899,6.765616712451711,45.515101153881766,12.713089255895882,10.01163406954008,False,Cyclist,89
21,164,813,194,879,3.516575781225113,-43.52061196813052,2.075317958697373,4.220487168014346,False,Car,89
52,154,1173,188,1239,-4.798329713493358,38.04091176837221,-60.2697960243839,-11.517426571758598,False,Car,89
58,178,368,200,430,-1.563549701799955,15.059013271515212,9.577166496895224,-0.0019846452478678445,False,Car,89
63,171,629,197,693,3.6081266036602497,-72.06336053564542,3.319416360342716,3.5797007732357606,False,Car,89
74,171,437,189,473,0.40286838168526035,-14.08914712019865,-5.847586137064403,-1.801456112132403,True,Car,89
77,168,972,192,1064,4.940899915432454,2.79677217630232,2.402479902210386,-2.1457324020984307,True,Car,89
80,172,592,190,614,0.0,0.0,0.0,0.0,True,Car,89
82,174,557,190,603,0.0,0.0,0.0,0.0,True,Car,89
83,157,1,239,85,0.0,0.0,0.0,0.0,True,Car,89
84,151,671,195,687,0.0,0.0,0.0,0.0,True,Pedestrian,89
85,154,740,186,752,0.0,0.0,0.0,0.0,True,Pedestrian,89
86,185,35,219,105,0.0,0.0,0.0,0.0,True,Car,89
87,176,312,208,320,0.0,0.0,0.0,0.0,True,Pedestrian,89
88,180,248,206,306,0.0,0.0,0.0,0.0,True,Car,89
1,179,751,269,889,16.470912267736306,50.687916202197776,45.20426902317177,25.294762560533478,False,Car,90
15,169,488,213,502,4.087373530225925,-29.889359871977312,2.780139859242448,7.739729207220698,False,Pedestrian,90
19,169,842,221,906,7.162265534541993,46.363994952975375,13.106685121184523,10.5958489057364,False,Cyclist,90
21,164,809,194,873,3.597341951161025,-44.602248277967405,1.1362119695444233,4.569961341884139,False,Car,90
52,154,1178,186,1240,-5.596893414259134,37.23348352200448,-58.983533441587646,-11.449524919670244,False,Car,90
58,179,372,201,434,-0.8051305203909945,17.278351247585718,8.973245948910828,-0.15518414494322408,False,Car,90
63,171,615,197,679,3.1264887061191886,-83.18115630776407,3.5907279930738043,3.7828449289928314,False,Car,90
74,172,437,190,471,0.40286838168526035,-14.08914712019865,-5.847586137064403,-1.801456112132403,False,Car,90
77,165,976,191,1062,-1.1082508003130886,5.561537969933967,-4.448911219382664,0.2369209206940579,True,Car,90
82,174,557,190,603,0.0,0.0,0.0,0.0,True,Car,90
84,151,671,195,687,0.0,0.0,0.0,0.0,True,Pedestrian,90
86,185,35,219,105,0.0,0.0,0.0,0.0,True,Car,90
87,172,303,208,315,-0.18475750577367206,-0.6466512702078522,0.5511811023622047,0.47244094488188976,True,Pedestrian,90
88,178,248,206,306,-0.09237875288683603,0.09237875288683603,0.15748031496062992,0.15748031496062992,True,Car,90
89,162,1040,190,1072,0.0,0.0,0.0,0.0,True,Car,90
1,179,755,277,901,18.316631692132187,53.32262791627511,47.640022155035,29.110191279187056,False,Car,91
15,169,485,213,499,3.869878493108396,-30.471571498507426,2.59971837107687,7.844021079273472,False,Pedestrian,91
19,168,846,224,914,7.494865372773019,47.960902724654346,14.996679345535824,12.856795308801615,False,Cyclist,91
21,164,805,194,867,3.207513519247345,-44.788435206000706,-1.0615399744676308,4.368786687593308,False,Car,91
52,154,1178,186,1240,-5.618554077060958,32.68697057421678,-53.575394608537565,-10.235079006369622,False,Car,91
58,178,376,202,440,-0.9486483217716775,21.915443226825005,9.05600645212134,1.7993406567990378,False,Car,91
63,172,602,198,666,3.963203118673681,-89.53435386850416,4.04296244272949,4.185172433610802,False,Car,91
74,172,435,190,469,0.40286838168526035,-14.08914712019865,-5.847586137064403,-1.801456112132403,False,Car,91
77,164,972,192,1058,-1.8104097642842891,-6.57556618321091,-2.0152224584093323,2.5906219562082904,True,Car,91
84,151,671,195,687,0.0,0.0,0.0,0.0,True,Pedestrian,91
87,172,303,208,315,-0.18475750577367206,-0.6466512702078522,0.5511811023622047,0.47244094488188976,True,Pedestrian,91
88,178,241,206,303,0.6141354182529872,-6.554341944535377,2.020791903497438,0.0003814723838870826,True,Car,91
89,161,1045,189,1077,-0.09237875288683603,0.5542725173210161,0.15748031496062992,0.07874015748031496,True,Car,91
90,149,378,203,398,0.0,0.0,0.0,0.0,True,Pedestrian,91
91,168,653,200,661,0.0,0.0,0.0,0.0,True,Pedestrian,91
1,180,760,282,916,19.189506003190345,57.03095298150782,51.079917442446934,30.265317773357083,False,Car,92
15,168,481,214,495,3.9315665258736616,-31.13002508273346,2.4187436849116435,8.318445613378957,False,Pedestrian,92
19,169,851,227,927,8.417120911806286,50.91793436552126,19.036941219905046,13.38664800227843,False,Cyclist,92
21,164,795,194,861,2.545894097674598,-47.31743028171481,1.3788665013659447,3.038182311013436,False,Car,92
52,153,1179,187,1239,-4.509882197865608,29.499213715377152,-48.66299805028406,-8.940376263049384,False,Car,92
58,178,381,202,445,0.04956814417918742,25.729269481422058,7.28619449932477,2.1943352071649915,False,Car,92
63,173,589,199,657,5.2820640296978825,-92.70431464774998,8.23584496819134,4.259085907542355,False,Car,92
74,172,434,190,468,0.40286838168526035,-14.08914712019865,-5.847586137064403,-1.801456112132403,False,Car,92
77,163,977,193,1059,-1.9362498320531059,1.617347308754706,-9.54656664647921,4.678671114903282,False,Car,92
87,172,303,208,315,-0.18475750577367206,-0.6466512702078522,0.5511811023622047,0.47244094488188976,True,Pedestrian,92
88,179,240,207,302,2.114091499129487,-9.064879655954703,0.6857387483991595,-0.13148172002789893,True,Car,92
90,157,386,199,400,0.27713625866050806,0.5542725173210161,-0.5511811023622047,-1.0236220472440944,True,Pedestrian,92
92,143,484,213,510,0.0,0.0,0.0,0.0,True,Pedestrian,92
93,172,584,194,614,0.0,0.0,0.0,0.0,True,Car,92
94,162,435,200,449,0.0,0.0,0.0,0.0,True,Pedestrian,92
95,170,264,204,346,0.0,0.0,0.0,0.0,True,Car,92
1,181,765,287,933,20.377954522022375,61.28240916246701,55.91159911443472,31.652398425690947,False,Car,93
15,167,476,215,492,3.52801295718053,-31.497096801764474,2.7745776552119974,8.880615163388612,False,Pedestrian,93
19,169,855,231,935,9.667694425855872,52.05725748615974,21.334093957514124,14.260615435995975,False,Cyclist,93
21,165,786,193,852,2.3807369677740953,-51.18447082634492,1.3432376033289235,2.361136907634553,False,Car,93
52,154,1188,188,1240,-2.9135628823175486,32.30864290177698,-52.393504956742625,-8.201169627409646,False,Car,93
58,178,386,202,452,-0.3663161575859958,29.357900055058156,8.640986217501139,2.028629871906661,False,Car,93
63,173,578,201,646,5.17623932220232,-94.70248739119086,7.172741589380519,4.146538139628741,False,Car,93
74,172,433,190,465,0.40286838168526035,-14.08914712019865,-5.847586137064403,-1.801456112132403,False,Car,93
77,160,983,192,1065,-3.715270551695736,13.647537757603978,-6.7783533278513435,6.353653308224993,False,Car,93
88,179,238,207,298,2.6551796474437075,-14.025438182211245,-0.8960177402705591,0.27627225361629676,True,Car,93
92,143,484,213,510,0.0,0.0,0.0,0.0,True,Pedestrian,93
94,162,435,200,449,0.0,0.0,0.0,0.0,True,Pedestrian,93
96,172,635,198,643,0.0,0.0,0.0,0.0,True,Pedestrian,93
97,171,453,203,465,0.0,0.0,0.0,0.0,True,Pedestrian,93
1,183,772,295,950,22.349914145002966,65.73416591128375,59.97207852637729,33.190243668711155,False,Car,94
15,167,473,217,489,3.8016802107042587,-31.674514840963184,3.168733248611483,10.20668911424548,False,Pedestrian,94
19,168,861,232,945,8.537298162505916,53.95861977098234,22.663019034098035,15.193617975142075,False,Cyclist,94
21,165,776,193,842,2.204011060071828,-54.78292491802567,2.3741298952275303,1.995671244419944,False,Car,94
52,155,1190,189,1240,-1.9040274828346546,29.50303074194496,-49.408627993409844,-7.5148471398928045,False,Car,94
58,177,393,203,461,-0.5758991936430999,34.42417085699866,10.480364758034323,2.7929417068911544,False,Car,94
63,172,564,202,634,5.347304948077823,-97.89032401646831,7.957719657525172,5.968122345683254,False,Car,94
77,160,984,192,1066,-3.715270551695736,13.647537757603978,-6.7783533278513435,6.353653308224993,False,Car,94
88,179,232,207,290,1.5268873730237729,-24.57339417015727,-4.733597359396457,1.6553432701419628,False,Car,94
94,162,435,200,449,0.0,0.0,0.0,0.0,True,Pedestrian,94
96,169,631,193,639,-0.3695150115473441,-0.3695150115473441,0.0,-0.07874015748031496,True,Pedestrian,94
98,178,556,202,588,0.0,0.0,0.0,0.0,True,Car,94
99,177,452,205,500,0.0,0.0,0.0,0.0,True,Car,94
1,185,782,303,972,24.741264471186494,73.61761796241196,64.59622203921417,35.162324021195644,False,Car,95
15,168,468,218,484,4.164981973939862,-32.67728169358242,3.055152634954097,9.784700303659502,False,Pedestrian,95
19,167,863,233,955,8.208843734587798,54.679690054308246,25.92279037002854,16.15380903829282,False,Cyclist,95
21,165,767,193,835,2.3436985660515357,-56.83056330906496,2.741790634392721,1.687584376868522,False,Car,95
52,155,1193,189,1239,-1.6286791046178388,28.286289102392903,-48.68754064534073,-5.883149316262222,False,Car,95
58,176,401,202,471,-1.0815795797669026,39.94387672305089,11.948897469580116,2.9214774147255937,False,Car,95
63,173,552,203,622,5.2056524087490965,-101.02787556134594,8.210833365944037,6.011129557766189,False,Car,95
77,160,986,192,1068,-3.715270551695736,13.647537757603978,-6.7783533278513435,6.353653308224993,False,Car,95
88,179,230,207,292,1.8402324269859125,-20.178126160088098,2.428034018391215,0.8097603036766251,False,Car,95
96,168,631,194,637,0.22896422565604002,-1.2560874059145308,-0.2525513038891939,0.6311875235310412,True,Pedestrian,95
98,173,521,199,573,-0.3695150115473441,-2.4018475750577366,2.047244094488189,0.31496062992125984,True,Car,95
1,185,785,307,983,24.741264471186494,73.61761796241196,64.59622203921417,35.162324021195644,False,Car,96
15,169,464,219,480,4.5715963064551275,-33.522731095104255,2.5644312321525917,8.768409351186168,False,Pedestrian,96
19,167,870,233,960,7.432031283484786,55.28938047252143,23.82533562593457,14.813483631110834,False,Cyclist,96
21,166,756,194,826,2.988806767319784,-60.71946859317098,3.6797629853631646,1.427443008272875,False,Car,96
52,155,1198,189,1240,-1.6286791046178388,28.286289102392903,-48.68754064534073,-5.883149316262222,False,Car,96
58,176,409,202,481,-1.3246823986305114,45.03060887023207,11.795840724269121,2.9281802021781393,False,Car,96
63,172,536,204,610,4.911970781523785,-104.79174561532464,10.152259433548247,7.01656335145562,False,Car,96
77,159,988,191,1068,-3.715270551695736,13.647537757603978,-6.7783533278513435,6.353653308224993,False,Car,96
88,180,228,208,294,1.8269755400048102,-17.39216455768984,9.972774884824627,1.8268704441714814,False,Car,96
98,173,521,199,573,-0.3695150115473441,-2.4018475750577366,2.047244094488189,0.31496062992125984,True,Car,96
99,181,785,321,1043,0.0,0.0,0.0,0.0,True,Car,96
100,122,801,188,823,0.0,0.0,0.0,0.0,True,Pedestrian,96
101,113,3,257,105,0.0,0.0,0.0,0.0,True,Car,96
102,171,930,195,960,0.0,0.0,0.0,0.0,True,Car,96
1,186,790,312,994,24.741264471186494,73.61761796241196,64.59622203921417,35.162324021195644,False,Car,97
15,168,460,220,476,4.362041037847506,-34.55999813484776,2.15105004221701,9.255220535009217,False,Pedestrian,97
19,167,876,235,966,7.668546985558525,55.81158148598636,22.010338221101314,14.960210801170064,False,Cyclist,97
21,167,750,195,820,2.988806767319784,-60.71946859317098,3.6797629853631646,1.427443008272875,False,Car,97
52,155,1204,189,1240,-1.6286791046178388,28.286289102392903,-48.68754064534073,-5.883149316262222,False,Car,97
58,176,418,202,488,-0.659018801817697,48.13550373083447,9.13270350191306,3.362057253638979,False,Car,97
63,172,517,204,595,4.9462020518091165,-111.05591159907353,13.575154750605513,7.225354740810135,False,Car,97
77,158,990,192,1070,-3.715270551695736,13.647537757603978,-6.7783533278513435,6.353653308224993,False,Car,97
88,178,224,208,294,0.9719255134100894,-17.740919087519767,14.087808339841452,3.341287860259856,False,Car,97
99,182,791,326,1053,0.3695150115473441,0.8314087759815243,0.31496062992125984,0.39370078740157477,True,Car,97
101,113,3,257,105,0.0,0.0,0.0,0.0,True,Car,97
103,165,742,195,812,0.0,0.0,0.0,0.0,True,Car,97
104,167,634,197,640,0.0,0.0,0.0,0.0,True,Pedestrian,97
105,172,737,198,769,0.0,0.0,0.0,0.0,True,Car,97
106,169,567,189,613,0.0,0.0,0.0,0.0,True,Car,97
107,160,709,184,719,0.0,0.0,0.0,0.0,True,Pedestrian,97
108,158,467,222,487,0.0,0.0,0.0,0.0,True,Pedestrian,97
1,187,794,315,1004,24.741264471186494,73.61761796241196,64.59622203921417,35.162324021195644,False,Car,98
15,167,455,221,471,4.096265793697764,-35.052718790955495,1.8028111313347088,9.458920464887898,False,Pedestrian,98
19,166,882,236,972,6.941237370147858,55.94842446979387,19.910133282259665,15.334853878584141,False,Cyclist,98
21,167,744,195,814,2.988806767319784,-60.71946859317098,3.6797629853631646,1.427443008272875,False,Car,98
52,156,1209,188,1241,-1.6286791046178388,28.286289102392903,-48.68754064534073,-5.883149316262222,False,Car,98
58,176,424,202,494,-0.6133738525843268,49.641689167119836,8.762803697817908,2.6268679520789586,False,Car,98
63,172,499,206,581,5.156633385339029,-115.3636704223898,15.786004601895792,7.435482915914551,False,Car,98
88,179,223,209,293,1.767046483908293,-16.78617316337828,12.80158661284683,2.7603189323140715,False,Car,98
99,186,807,338,1075,10.166397195338103,25.65886549870557,4.294135110884071,4.673152802909809,True,Car,98
103,166,724,194,802,0.0,-1.2933025404157044,0.7874015748031495,-0.07874015748031496,True,Car,98
105,172,723,196,749,-0.09237875288683603,-1.5704387990762125,-0.47244094488188976,-0.07874015748031496,True,Car,98
107,160,709,184,719,0.0,0.0,0.0,0.0,True,Pedestrian,98
109,167,628,197,636,0.0,0.0,0.0,0.0,True,Pedestrian,98
1,188,799,320,1015,24.741264471186494,73.61761796241196,64.59622203921417,35.162324021195644,False,Car,99
15,167,451,221,467,4.1188403527908894,-35.82497406896426,1.8590820049346706,9.44672529008364,False,Pedestrian,99
19,167,891,241,979,8.796086964362638,57.41961432945463,17.633260699019328,16.399873756236868,False,Cyclist,99
21,167,738,195,808,2.988806767319784,-60.71946859317098,3.6797629853631646,1.427443008272875,False,Car,99
52,155,1183,193,1235,0.4513961975927745,12.901980710298718,-29.550221195441196,-1.9376666221636527,False,Car,99
58,176,431,204,503,0.14510241716497285,51.95799296558306,8.761346007313687,4.09693138038325,False,Car,99
63,173,480,207,568,5.090630544164656,-119.8594517447116,19.773438825525638,7.402049318404683,False,Car,99
